29752
correct_label glass
img_align_celeb/116061.jpg 0 0
img_align_celeb/116063.jpg 0 0
img_align_celeb/116065.jpg 1 1
img_align_celeb/116079.jpg 0 0
img_align_celeb/116093.jpg 1 1
img_align_celeb/116100.jpg 0 0
img_align_celeb/116101.jpg 0 0
img_align_celeb/116105.jpg 1 1
img_align_celeb/116107.jpg 1 1
img_align_celeb/116108.jpg 0 0
img_align_celeb/116118.jpg 0 0
img_align_celeb/116121.jpg 1 1
img_align_celeb/116126.jpg 0 0
img_align_celeb/116139.jpg 0 0
img_align_celeb/116142.jpg 0 0
img_align_celeb/116150.jpg 1 1
img_align_celeb/116152.jpg 0 0
img_align_celeb/116153.jpg 1 1
img_align_celeb/116158.jpg 0 0
img_align_celeb/116161.jpg 1 1
img_align_celeb/116166.jpg 0 0
img_align_celeb/116170.jpg 0 0
img_align_celeb/116180.jpg 1 1
img_align_celeb/116181.jpg 0 0
img_align_celeb/116184.jpg 1 1
img_align_celeb/116185.jpg 1 1
img_align_celeb/116194.jpg 0 0
img_align_celeb/116229.jpg 0 0
img_align_celeb/116234.jpg 1 1
img_align_celeb/116242.jpg 0 0
img_align_celeb/116243.jpg 1 1
img_align_celeb/116250.jpg 0 0
img_align_celeb/116254.jpg 0 0
img_align_celeb/116264.jpg 0 0
img_align_celeb/116270.jpg 1 1
img_align_celeb/116282.jpg 1 1
img_align_celeb/116298.jpg 1 1
img_align_celeb/116303.jpg 1 1
img_align_celeb/116307.jpg 0 0
img_align_celeb/116314.jpg 0 0
img_align_celeb/116319.jpg 1 1
img_align_celeb/116330.jpg 0 0
img_align_celeb/116331.jpg 0 0
img_align_celeb/116335.jpg 0 0
img_align_celeb/116338.jpg 0 0
img_align_celeb/116355.jpg 0 0
img_align_celeb/116369.jpg 0 0
img_align_celeb/116372.jpg 0 0
img_align_celeb/116378.jpg 1 1
img_align_celeb/116388.jpg 0 0
img_align_celeb/116389.jpg 0 0
img_align_celeb/116401.jpg 0 0
img_align_celeb/116403.jpg 0 0
img_align_celeb/116405.jpg 0 0
img_align_celeb/116412.jpg 0 0
img_align_celeb/116414.jpg 1 1
img_align_celeb/116418.jpg 0 0
img_align_celeb/116429.jpg 1 1
img_align_celeb/116444.jpg 0 0
img_align_celeb/116448.jpg 0 0
img_align_celeb/116456.jpg 0 0
img_align_celeb/116463.jpg 1 1
img_align_celeb/116465.jpg 0 0
img_align_celeb/116468.jpg 0 0
img_align_celeb/116472.jpg 0 0
img_align_celeb/116475.jpg 0 0
img_align_celeb/116493.jpg 0 0
img_align_celeb/116497.jpg 0 0
img_align_celeb/116501.jpg 0 0
img_align_celeb/116506.jpg 0 0
img_align_celeb/116521.jpg 1 1
img_align_celeb/116522.jpg 1 1
img_align_celeb/116527.jpg 0 0
img_align_celeb/116554.jpg 1 1
img_align_celeb/116562.jpg 1 1
img_align_celeb/116574.jpg 1 1
img_align_celeb/116576.jpg 1 1
img_align_celeb/116582.jpg 0 0
img_align_celeb/116585.jpg 0 0
img_align_celeb/116597.jpg 1 1
img_align_celeb/116606.jpg 0 0
img_align_celeb/116619.jpg 1 1
img_align_celeb/116623.jpg 0 0
img_align_celeb/116626.jpg 0 0
img_align_celeb/116629.jpg 0 0
img_align_celeb/116635.jpg 0 0
img_align_celeb/116641.jpg 0 0
img_align_celeb/116642.jpg 0 0
img_align_celeb/116663.jpg 1 1
img_align_celeb/116674.jpg 0 0
img_align_celeb/116675.jpg 0 0
img_align_celeb/116678.jpg 0 0
img_align_celeb/116683.jpg 0 0
img_align_celeb/116685.jpg 1 1
img_align_celeb/116689.jpg 0 0
img_align_celeb/116707.jpg 0 0
img_align_celeb/116710.jpg 1 1
img_align_celeb/116713.jpg 1 1
img_align_celeb/116715.jpg 1 1
img_align_celeb/116729.jpg 1 1
img_align_celeb/116731.jpg 1 1
img_align_celeb/116744.jpg 1 1
img_align_celeb/116764.jpg 1 1
img_align_celeb/116774.jpg 0 0
img_align_celeb/116778.jpg 1 1
img_align_celeb/116781.jpg 0 0
img_align_celeb/116787.jpg 1 1
img_align_celeb/116793.jpg 0 0
img_align_celeb/116815.jpg 1 1
img_align_celeb/116827.jpg 1 1
img_align_celeb/116842.jpg 1 1
img_align_celeb/116856.jpg 1 1
img_align_celeb/116862.jpg 1 1
img_align_celeb/116864.jpg 1 1
img_align_celeb/116868.jpg 1 1
img_align_celeb/116870.jpg 0 1
img_align_celeb/116872.jpg 1 1
img_align_celeb/116878.jpg 1 1
img_align_celeb/116879.jpg 0 0
img_align_celeb/116898.jpg 1 1
img_align_celeb/116908.jpg 1 1
img_align_celeb/116911.jpg 0 0
img_align_celeb/116915.jpg 0 1
img_align_celeb/116940.jpg 0 0
img_align_celeb/116942.jpg 1 1
img_align_celeb/116958.jpg 0 0
img_align_celeb/116962.jpg 1 1
img_align_celeb/116963.jpg 0 0
img_align_celeb/116969.jpg 0 0
img_align_celeb/116971.jpg 0 0
img_align_celeb/116973.jpg 0 0
img_align_celeb/116976.jpg 0 0
img_align_celeb/116977.jpg 1 1
img_align_celeb/116980.jpg 1 1
img_align_celeb/116981.jpg 0 0
img_align_celeb/117003.jpg 0 0
img_align_celeb/117004.jpg 0 0
img_align_celeb/117014.jpg 1 1
img_align_celeb/117024.jpg 1 1
img_align_celeb/117026.jpg 0 0
img_align_celeb/117029.jpg 1 1
img_align_celeb/117041.jpg 1 1
img_align_celeb/117051.jpg 1 1
img_align_celeb/117053.jpg 1 1
img_align_celeb/117054.jpg 1 1
img_align_celeb/117061.jpg 0 0
img_align_celeb/117063.jpg 0 0
img_align_celeb/117072.jpg 0 0
img_align_celeb/117082.jpg 1 1
img_align_celeb/117085.jpg 0 0
img_align_celeb/117090.jpg 1 1
img_align_celeb/117113.jpg 1 1
img_align_celeb/117117.jpg 0 0
img_align_celeb/117139.jpg 1 1
img_align_celeb/117143.jpg 1 0
img_align_celeb/117144.jpg 0 0
img_align_celeb/117154.jpg 0 0
img_align_celeb/117156.jpg 1 1
img_align_celeb/117159.jpg 0 0
img_align_celeb/117167.jpg 1 1
img_align_celeb/117172.jpg 1 1
img_align_celeb/117179.jpg 0 0
img_align_celeb/117189.jpg 0 0
img_align_celeb/117195.jpg 1 1
img_align_celeb/117240.jpg 1 1
img_align_celeb/117244.jpg 1 1
img_align_celeb/117272.jpg 1 1
img_align_celeb/117274.jpg 0 0
img_align_celeb/117286.jpg 0 0
img_align_celeb/117289.jpg 1 1
img_align_celeb/117290.jpg 1 1
img_align_celeb/117314.jpg 1 1
img_align_celeb/117317.jpg 0 0
img_align_celeb/117319.jpg 0 0
img_align_celeb/117322.jpg 1 1
img_align_celeb/117332.jpg 1 1
img_align_celeb/117341.jpg 0 0
img_align_celeb/117357.jpg 0 0
img_align_celeb/117358.jpg 0 1
img_align_celeb/117383.jpg 0 0
img_align_celeb/117393.jpg 1 1
img_align_celeb/117414.jpg 1 1
img_align_celeb/117418.jpg 1 1
img_align_celeb/117423.jpg 1 1
img_align_celeb/117449.jpg 0 0
img_align_celeb/117455.jpg 0 0
img_align_celeb/117456.jpg 1 1
img_align_celeb/117494.jpg 0 0
img_align_celeb/117498.jpg 0 0
img_align_celeb/117502.jpg 1 1
img_align_celeb/117505.jpg 1 1
img_align_celeb/117508.jpg 1 1
img_align_celeb/117518.jpg 0 0
img_align_celeb/117520.jpg 0 0
img_align_celeb/117527.jpg 1 1
img_align_celeb/117532.jpg 0 0
img_align_celeb/117557.jpg 0 0
img_align_celeb/117574.jpg 1 1
img_align_celeb/117602.jpg 0 0
img_align_celeb/117603.jpg 0 0
img_align_celeb/117607.jpg 0 0
img_align_celeb/117608.jpg 1 1
img_align_celeb/117622.jpg 0 0
img_align_celeb/117676.jpg 0 1
img_align_celeb/117681.jpg 1 1
img_align_celeb/117683.jpg 1 1
img_align_celeb/117684.jpg 0 0
img_align_celeb/117687.jpg 0 0
img_align_celeb/117691.jpg 0 0
img_align_celeb/117694.jpg 0 1
img_align_celeb/117697.jpg 1 1
img_align_celeb/117698.jpg 0 0
img_align_celeb/117707.jpg 0 0
img_align_celeb/117709.jpg 1 1
img_align_celeb/117713.jpg 1 1
img_align_celeb/117714.jpg 1 1
img_align_celeb/117730.jpg 0 0
img_align_celeb/117749.jpg 1 1
img_align_celeb/117754.jpg 0 0
img_align_celeb/117757.jpg 1 1
img_align_celeb/117759.jpg 0 0
img_align_celeb/117776.jpg 1 1
img_align_celeb/117789.jpg 1 1
img_align_celeb/117797.jpg 0 0
img_align_celeb/117803.jpg 1 1
img_align_celeb/117808.jpg 0 0
img_align_celeb/117818.jpg 1 1
img_align_celeb/117819.jpg 0 0
img_align_celeb/117826.jpg 0 0
img_align_celeb/117827.jpg 0 0
img_align_celeb/117832.jpg 0 0
img_align_celeb/117833.jpg 0 0
img_align_celeb/117850.jpg 1 1
img_align_celeb/117853.jpg 1 1
img_align_celeb/117854.jpg 0 0
img_align_celeb/117861.jpg 0 0
img_align_celeb/117869.jpg 1 1
img_align_celeb/117873.jpg 0 0
img_align_celeb/117886.jpg 0 0
img_align_celeb/117890.jpg 0 0
img_align_celeb/117895.jpg 0 0
img_align_celeb/117896.jpg 0 0
img_align_celeb/117902.jpg 0 0
img_align_celeb/117909.jpg 1 1
img_align_celeb/117913.jpg 1 1
img_align_celeb/117916.jpg 0 0
img_align_celeb/117917.jpg 0 0
img_align_celeb/117921.jpg 0 0
img_align_celeb/117923.jpg 1 1
img_align_celeb/117936.jpg 0 0
img_align_celeb/117939.jpg 0 0
img_align_celeb/117947.jpg 1 1
img_align_celeb/117948.jpg 0 0
img_align_celeb/117954.jpg 0 0
img_align_celeb/117984.jpg 1 1
img_align_celeb/117987.jpg 0 0
img_align_celeb/117991.jpg 0 0
img_align_celeb/117992.jpg 0 0
img_align_celeb/117994.jpg 0 0
img_align_celeb/117996.jpg 1 1
img_align_celeb/118013.jpg 0 0
img_align_celeb/118029.jpg 0 0
img_align_celeb/118034.jpg 0 0
img_align_celeb/118038.jpg 1 1
img_align_celeb/118048.jpg 0 0
img_align_celeb/118050.jpg 0 0
img_align_celeb/118062.jpg 0 0
img_align_celeb/118066.jpg 0 0
img_align_celeb/118074.jpg 0 0
img_align_celeb/118085.jpg 0 0
img_align_celeb/118100.jpg 1 1
img_align_celeb/118104.jpg 0 0
img_align_celeb/118128.jpg 1 1
img_align_celeb/118134.jpg 0 0
img_align_celeb/118141.jpg 1 1
img_align_celeb/118143.jpg 0 0
img_align_celeb/118144.jpg 0 0
img_align_celeb/118146.jpg 0 0
img_align_celeb/118150.jpg 0 0
img_align_celeb/118163.jpg 0 0
img_align_celeb/118164.jpg 0 0
img_align_celeb/118167.jpg 0 0
img_align_celeb/118170.jpg 1 1
img_align_celeb/118194.jpg 1 1
img_align_celeb/118196.jpg 1 1
img_align_celeb/118203.jpg 0 0
img_align_celeb/118209.jpg 0 0
img_align_celeb/118220.jpg 0 0
img_align_celeb/118229.jpg 0 0
img_align_celeb/118243.jpg 0 0
img_align_celeb/118251.jpg 0 0
img_align_celeb/118252.jpg 1 1
img_align_celeb/118255.jpg 0 0
img_align_celeb/118257.jpg 0 1
img_align_celeb/118273.jpg 1 1
img_align_celeb/118277.jpg 1 1
img_align_celeb/118278.jpg 0 0
img_align_celeb/118279.jpg 1 1
img_align_celeb/118290.jpg 0 0
img_align_celeb/118305.jpg 1 1
img_align_celeb/118315.jpg 0 0
img_align_celeb/118327.jpg 1 1
img_align_celeb/118329.jpg 1 1
img_align_celeb/118332.jpg 0 0
img_align_celeb/118342.jpg 1 1
img_align_celeb/118344.jpg 1 1
img_align_celeb/118347.jpg 0 0
img_align_celeb/118358.jpg 0 0
img_align_celeb/118368.jpg 0 0
img_align_celeb/118369.jpg 0 0
img_align_celeb/118379.jpg 0 0
img_align_celeb/118383.jpg 0 0
img_align_celeb/118386.jpg 1 1
img_align_celeb/118399.jpg 0 0
img_align_celeb/118408.jpg 1 1
img_align_celeb/118412.jpg 0 0
img_align_celeb/118420.jpg 0 0
img_align_celeb/118424.jpg 0 0
img_align_celeb/118435.jpg 0 0
img_align_celeb/118441.jpg 1 1
img_align_celeb/118442.jpg 0 0
img_align_celeb/118445.jpg 1 1
img_align_celeb/118446.jpg 0 0
img_align_celeb/118450.jpg 0 0
img_align_celeb/118451.jpg 1 1
img_align_celeb/118460.jpg 0 0
img_align_celeb/118474.jpg 0 0
img_align_celeb/118475.jpg 0 0
img_align_celeb/118482.jpg 1 1
img_align_celeb/118492.jpg 1 1
img_align_celeb/118500.jpg 1 1
img_align_celeb/118514.jpg 1 1
img_align_celeb/118521.jpg 0 0
img_align_celeb/118527.jpg 0 0
img_align_celeb/118532.jpg 1 1
img_align_celeb/118534.jpg 0 0
img_align_celeb/118536.jpg 0 0
img_align_celeb/118540.jpg 1 1
img_align_celeb/118541.jpg 0 0
img_align_celeb/118545.jpg 1 1
img_align_celeb/118548.jpg 0 0
img_align_celeb/118554.jpg 1 1
img_align_celeb/118558.jpg 1 1
img_align_celeb/118560.jpg 0 0
img_align_celeb/118574.jpg 1 1
img_align_celeb/118578.jpg 0 0
img_align_celeb/118583.jpg 0 0
img_align_celeb/118588.jpg 1 1
img_align_celeb/118597.jpg 0 0
img_align_celeb/118605.jpg 0 1
img_align_celeb/118608.jpg 1 1
img_align_celeb/118610.jpg 1 1
img_align_celeb/118612.jpg 0 0
img_align_celeb/118621.jpg 0 0
img_align_celeb/118638.jpg 1 1
img_align_celeb/118641.jpg 0 0
img_align_celeb/118648.jpg 1 1
img_align_celeb/118650.jpg 0 0
img_align_celeb/118658.jpg 1 1
img_align_celeb/118661.jpg 0 0
img_align_celeb/118665.jpg 0 0
img_align_celeb/118671.jpg 0 0
img_align_celeb/118672.jpg 0 0
img_align_celeb/118674.jpg 1 1
img_align_celeb/118685.jpg 1 1
img_align_celeb/118687.jpg 1 1
img_align_celeb/118691.jpg 0 0
img_align_celeb/118693.jpg 1 1
img_align_celeb/118700.jpg 0 0
img_align_celeb/118710.jpg 0 0
img_align_celeb/118729.jpg 0 0
img_align_celeb/118730.jpg 1 1
img_align_celeb/118745.jpg 0 0
img_align_celeb/118764.jpg 1 1
img_align_celeb/118775.jpg 1 1
img_align_celeb/118778.jpg 0 0
img_align_celeb/118809.jpg 1 1
img_align_celeb/118810.jpg 0 0
img_align_celeb/118814.jpg 0 0
img_align_celeb/118815.jpg 1 1
img_align_celeb/118816.jpg 0 0
img_align_celeb/118819.jpg 0 0
img_align_celeb/118825.jpg 0 0
img_align_celeb/118828.jpg 1 1
img_align_celeb/118843.jpg 0 0
img_align_celeb/118852.jpg 0 0
img_align_celeb/118853.jpg 1 1
img_align_celeb/118861.jpg 1 1
img_align_celeb/118867.jpg 0 0
img_align_celeb/118874.jpg 1 1
img_align_celeb/118876.jpg 0 0
img_align_celeb/118877.jpg 1 1
img_align_celeb/118880.jpg 1 1
img_align_celeb/118882.jpg 0 0
img_align_celeb/118889.jpg 0 0
img_align_celeb/118897.jpg 0 0
img_align_celeb/118904.jpg 1 1
img_align_celeb/118905.jpg 1 1
img_align_celeb/118918.jpg 1 1
img_align_celeb/118920.jpg 0 0
img_align_celeb/118942.jpg 1 1
img_align_celeb/118963.jpg 1 1
img_align_celeb/118966.jpg 0 0
img_align_celeb/118968.jpg 0 1
img_align_celeb/118981.jpg 0 0
img_align_celeb/118990.jpg 1 1
img_align_celeb/118993.jpg 1 1
img_align_celeb/118996.jpg 0 0
img_align_celeb/118999.jpg 1 1
img_align_celeb/119008.jpg 1 1
img_align_celeb/119010.jpg 1 1
img_align_celeb/119017.jpg 1 1
img_align_celeb/119027.jpg 1 1
img_align_celeb/119047.jpg 0 0
img_align_celeb/119048.jpg 0 0
img_align_celeb/119055.jpg 1 1
img_align_celeb/119064.jpg 0 0
img_align_celeb/119068.jpg 1 1
img_align_celeb/119073.jpg 1 1
img_align_celeb/119083.jpg 0 0
img_align_celeb/119103.jpg 1 1
img_align_celeb/119115.jpg 0 0
img_align_celeb/119117.jpg 0 1
img_align_celeb/119125.jpg 0 0
img_align_celeb/119131.jpg 0 0
img_align_celeb/119136.jpg 1 1
img_align_celeb/119137.jpg 1 1
img_align_celeb/119138.jpg 1 1
img_align_celeb/119139.jpg 0 0
img_align_celeb/119140.jpg 0 0
img_align_celeb/119141.jpg 0 1
img_align_celeb/119162.jpg 1 1
img_align_celeb/119163.jpg 0 0
img_align_celeb/119164.jpg 0 0
img_align_celeb/119165.jpg 1 1
img_align_celeb/119171.jpg 1 1
img_align_celeb/119182.jpg 1 1
img_align_celeb/119201.jpg 0 0
img_align_celeb/119205.jpg 0 0
img_align_celeb/119206.jpg 1 1
img_align_celeb/119207.jpg 1 1
img_align_celeb/119232.jpg 0 0
img_align_celeb/119243.jpg 0 0
img_align_celeb/119253.jpg 0 0
img_align_celeb/119268.jpg 1 1
img_align_celeb/119276.jpg 1 1
img_align_celeb/119279.jpg 1 1
img_align_celeb/119280.jpg 1 1
img_align_celeb/119283.jpg 0 0
img_align_celeb/119291.jpg 0 0
img_align_celeb/119292.jpg 0 0
img_align_celeb/119306.jpg 0 0
img_align_celeb/119311.jpg 1 1
img_align_celeb/119315.jpg 1 1
img_align_celeb/119318.jpg 1 1
img_align_celeb/119344.jpg 0 0
img_align_celeb/119346.jpg 1 1
img_align_celeb/119354.jpg 0 0
img_align_celeb/119355.jpg 0 0
img_align_celeb/119369.jpg 0 0
img_align_celeb/119370.jpg 0 0
img_align_celeb/119373.jpg 0 0
img_align_celeb/119377.jpg 1 1
img_align_celeb/119390.jpg 1 1
img_align_celeb/119392.jpg 0 0
img_align_celeb/119407.jpg 0 0
img_align_celeb/119408.jpg 0 0
img_align_celeb/119416.jpg 0 0
img_align_celeb/119419.jpg 0 0
img_align_celeb/119421.jpg 1 1
img_align_celeb/119422.jpg 0 0
img_align_celeb/119424.jpg 1 1
img_align_celeb/119451.jpg 1 1
img_align_celeb/119466.jpg 1 1
img_align_celeb/119467.jpg 1 1
img_align_celeb/119475.jpg 1 1
img_align_celeb/119482.jpg 1 1
img_align_celeb/119490.jpg 0 0
img_align_celeb/119497.jpg 1 0
img_align_celeb/119500.jpg 0 0
img_align_celeb/119514.jpg 0 0
img_align_celeb/119515.jpg 0 0
img_align_celeb/119524.jpg 1 1
img_align_celeb/119525.jpg 1 1
img_align_celeb/119531.jpg 0 0
img_align_celeb/119539.jpg 0 0
img_align_celeb/119550.jpg 1 1
img_align_celeb/119554.jpg 0 0
img_align_celeb/119559.jpg 0 0
img_align_celeb/119575.jpg 0 0
img_align_celeb/119584.jpg 1 1
img_align_celeb/119593.jpg 1 1
img_align_celeb/119596.jpg 1 1
img_align_celeb/119598.jpg 0 0
img_align_celeb/119602.jpg 0 0
img_align_celeb/119606.jpg 1 1
img_align_celeb/119610.jpg 0 0
img_align_celeb/119617.jpg 1 1
img_align_celeb/119628.jpg 1 1
img_align_celeb/119632.jpg 0 0
img_align_celeb/119639.jpg 1 1
img_align_celeb/119646.jpg 0 0
img_align_celeb/119650.jpg 1 1
img_align_celeb/119659.jpg 0 0
img_align_celeb/119674.jpg 0 0
img_align_celeb/119691.jpg 0 0
img_align_celeb/119701.jpg 0 0
img_align_celeb/119739.jpg 0 0
img_align_celeb/119753.jpg 0 0
img_align_celeb/119759.jpg 1 1
img_align_celeb/119760.jpg 1 1
img_align_celeb/119761.jpg 0 0
img_align_celeb/119790.jpg 0 0
img_align_celeb/119792.jpg 0 0
img_align_celeb/119795.jpg 1 1
img_align_celeb/119796.jpg 1 1
img_align_celeb/119804.jpg 0 0
img_align_celeb/119809.jpg 0 0
img_align_celeb/119826.jpg 0 0
img_align_celeb/119827.jpg 1 1
img_align_celeb/119829.jpg 1 1
img_align_celeb/119840.jpg 1 1
img_align_celeb/119843.jpg 1 1
img_align_celeb/119846.jpg 1 1
img_align_celeb/119851.jpg 1 1
img_align_celeb/119852.jpg 0 0
img_align_celeb/119880.jpg 0 0
img_align_celeb/119884.jpg 1 1
img_align_celeb/119896.jpg 0 0
img_align_celeb/119897.jpg 1 1
img_align_celeb/119901.jpg 1 1
img_align_celeb/119906.jpg 1 1
img_align_celeb/119911.jpg 0 0
img_align_celeb/119913.jpg 0 0
img_align_celeb/119938.jpg 0 0
img_align_celeb/119943.jpg 1 1
img_align_celeb/119952.jpg 0 0
img_align_celeb/119958.jpg 0 0
img_align_celeb/119961.jpg 1 1
img_align_celeb/119962.jpg 1 1
img_align_celeb/119967.jpg 0 0
img_align_celeb/119973.jpg 1 1
img_align_celeb/119982.jpg 0 0
img_align_celeb/120022.jpg 1 1
img_align_celeb/120027.jpg 1 1
img_align_celeb/120048.jpg 0 0
img_align_celeb/120064.jpg 1 1
img_align_celeb/120066.jpg 0 0
img_align_celeb/120071.jpg 1 1
img_align_celeb/120082.jpg 1 1
img_align_celeb/120096.jpg 0 0
img_align_celeb/120098.jpg 0 0
img_align_celeb/120104.jpg 0 0
img_align_celeb/120114.jpg 0 0
img_align_celeb/120115.jpg 1 1
img_align_celeb/120119.jpg 1 1
img_align_celeb/120131.jpg 1 1
img_align_celeb/120133.jpg 0 0
img_align_celeb/120143.jpg 1 1
img_align_celeb/120170.jpg 1 1
img_align_celeb/120172.jpg 0 0
img_align_celeb/120218.jpg 0 0
img_align_celeb/120222.jpg 0 0
img_align_celeb/120224.jpg 1 1
img_align_celeb/120225.jpg 0 0
img_align_celeb/120230.jpg 1 1
img_align_celeb/120232.jpg 0 0
img_align_celeb/120234.jpg 0 0
img_align_celeb/120235.jpg 0 0
img_align_celeb/120240.jpg 0 0
img_align_celeb/120244.jpg 1 1
img_align_celeb/120248.jpg 0 1
img_align_celeb/120251.jpg 0 0
img_align_celeb/120263.jpg 0 0
img_align_celeb/120264.jpg 0 0
img_align_celeb/120274.jpg 0 0
img_align_celeb/120278.jpg 0 0
img_align_celeb/120282.jpg 0 0
img_align_celeb/120298.jpg 1 1
img_align_celeb/120302.jpg 1 1
img_align_celeb/120306.jpg 1 1
img_align_celeb/120309.jpg 1 0
img_align_celeb/120317.jpg 1 1
img_align_celeb/120320.jpg 0 0
img_align_celeb/120321.jpg 1 1
img_align_celeb/120329.jpg 0 0
img_align_celeb/120340.jpg 0 0
img_align_celeb/120343.jpg 1 1
img_align_celeb/120360.jpg 0 0
img_align_celeb/120361.jpg 1 1
img_align_celeb/120365.jpg 1 1
img_align_celeb/120381.jpg 0 0
img_align_celeb/120383.jpg 1 1
img_align_celeb/120384.jpg 0 0
img_align_celeb/120411.jpg 1 1
img_align_celeb/120415.jpg 0 0
img_align_celeb/120424.jpg 1 1
img_align_celeb/120432.jpg 0 0
img_align_celeb/120433.jpg 1 1
img_align_celeb/120435.jpg 1 1
img_align_celeb/120446.jpg 1 1
img_align_celeb/120457.jpg 1 1
img_align_celeb/120472.jpg 0 0
img_align_celeb/120480.jpg 1 1
img_align_celeb/120482.jpg 0 0
img_align_celeb/120498.jpg 1 1
img_align_celeb/120503.jpg 1 1
img_align_celeb/120506.jpg 1 1
img_align_celeb/120516.jpg 1 1
img_align_celeb/120519.jpg 0 0
img_align_celeb/120521.jpg 1 1
img_align_celeb/120532.jpg 1 1
img_align_celeb/120534.jpg 0 0
img_align_celeb/120540.jpg 1 1
img_align_celeb/120555.jpg 0 1
img_align_celeb/120565.jpg 0 0
img_align_celeb/120571.jpg 1 1
img_align_celeb/120574.jpg 0 0
img_align_celeb/120577.jpg 0 0
img_align_celeb/120598.jpg 0 0
img_align_celeb/120612.jpg 1 1
img_align_celeb/120636.jpg 1 1
img_align_celeb/120638.jpg 1 1
img_align_celeb/120647.jpg 1 1
img_align_celeb/120649.jpg 1 1
img_align_celeb/120653.jpg 0 0
img_align_celeb/120656.jpg 1 1
img_align_celeb/120657.jpg 0 0
img_align_celeb/120681.jpg 1 1
img_align_celeb/120688.jpg 0 0
img_align_celeb/120695.jpg 0 0
img_align_celeb/120703.jpg 1 1
img_align_celeb/120717.jpg 1 1
img_align_celeb/120731.jpg 0 0
img_align_celeb/120759.jpg 1 1
img_align_celeb/120763.jpg 1 1
img_align_celeb/120770.jpg 0 0
img_align_celeb/120779.jpg 1 1
img_align_celeb/120786.jpg 0 0
img_align_celeb/120803.jpg 0 0
img_align_celeb/120811.jpg 0 0
img_align_celeb/120813.jpg 1 1
img_align_celeb/120815.jpg 0 0
img_align_celeb/120819.jpg 1 1
img_align_celeb/120830.jpg 1 1
img_align_celeb/120836.jpg 0 0
img_align_celeb/120843.jpg 0 0
img_align_celeb/120848.jpg 0 0
img_align_celeb/120859.jpg 0 0
img_align_celeb/120862.jpg 1 1
img_align_celeb/120867.jpg 1 1
img_align_celeb/120873.jpg 1 1
img_align_celeb/120901.jpg 1 1
img_align_celeb/120913.jpg 0 0
img_align_celeb/120916.jpg 1 1
img_align_celeb/120926.jpg 0 0
img_align_celeb/120941.jpg 1 1
img_align_celeb/120942.jpg 0 0
img_align_celeb/120963.jpg 1 1
img_align_celeb/120977.jpg 0 0
img_align_celeb/120982.jpg 0 0
img_align_celeb/120985.jpg 1 1
img_align_celeb/120995.jpg 0 0
img_align_celeb/121000.jpg 0 0
img_align_celeb/121008.jpg 0 0
img_align_celeb/121009.jpg 1 1
img_align_celeb/121031.jpg 1 1
img_align_celeb/121042.jpg 1 1
img_align_celeb/121043.jpg 0 0
img_align_celeb/121049.jpg 0 0
img_align_celeb/121056.jpg 1 1
img_align_celeb/121057.jpg 0 0
img_align_celeb/121066.jpg 0 0
img_align_celeb/121072.jpg 1 0
img_align_celeb/121076.jpg 0 0
img_align_celeb/121078.jpg 0 0
img_align_celeb/121081.jpg 0 0
img_align_celeb/121084.jpg 1 1
img_align_celeb/121090.jpg 0 0
img_align_celeb/121093.jpg 1 1
img_align_celeb/121104.jpg 0 0
img_align_celeb/121117.jpg 0 0
img_align_celeb/121130.jpg 1 1
img_align_celeb/121132.jpg 0 0
img_align_celeb/121140.jpg 1 1
img_align_celeb/121142.jpg 1 0
img_align_celeb/121145.jpg 1 1
img_align_celeb/121146.jpg 0 0
img_align_celeb/121152.jpg 0 1
img_align_celeb/121171.jpg 0 0
img_align_celeb/121187.jpg 1 1
img_align_celeb/121188.jpg 1 1
img_align_celeb/121192.jpg 1 1
img_align_celeb/121196.jpg 1 1
img_align_celeb/121211.jpg 1 1
img_align_celeb/121215.jpg 1 1
img_align_celeb/121216.jpg 1 1
img_align_celeb/121223.jpg 0 0
img_align_celeb/121224.jpg 1 1
img_align_celeb/121227.jpg 1 1
img_align_celeb/121235.jpg 1 1
img_align_celeb/121258.jpg 1 1
img_align_celeb/121261.jpg 1 1
img_align_celeb/121262.jpg 0 0
img_align_celeb/121283.jpg 0 0
img_align_celeb/121288.jpg 0 0
img_align_celeb/121290.jpg 0 0
img_align_celeb/121293.jpg 1 1
img_align_celeb/121301.jpg 0 0
img_align_celeb/121305.jpg 0 0
img_align_celeb/121306.jpg 1 1
img_align_celeb/121325.jpg 0 0
img_align_celeb/121326.jpg 0 0
img_align_celeb/121330.jpg 1 1
img_align_celeb/121333.jpg 0 0
img_align_celeb/121338.jpg 0 0
img_align_celeb/121347.jpg 0 0
img_align_celeb/121348.jpg 1 1
img_align_celeb/121369.jpg 1 1
img_align_celeb/121376.jpg 0 0
img_align_celeb/121390.jpg 1 1
img_align_celeb/121395.jpg 0 0
img_align_celeb/121418.jpg 1 1
img_align_celeb/121427.jpg 0 0
img_align_celeb/121433.jpg 1 1
img_align_celeb/121438.jpg 1 1
img_align_celeb/121451.jpg 0 0
img_align_celeb/121452.jpg 1 1
img_align_celeb/121457.jpg 1 1
img_align_celeb/121460.jpg 1 1
img_align_celeb/121463.jpg 1 0
img_align_celeb/121466.jpg 0 0
img_align_celeb/121468.jpg 0 0
img_align_celeb/121482.jpg 0 0
img_align_celeb/121486.jpg 1 1
img_align_celeb/121498.jpg 1 1
